X,Y,fid,OBJECTID,HISTORYCZN,NUM_SLUP,NUM_EKSP_S,TYP,NAZW_STAC,FUNKCJA_SL,layer,path,icon_url
19.001561282594,49.8248443240301,"376","2426188",,BBB007362,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0020812266482,49.8249675830517,"377","2426187",,BBB007361,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0163122422898,49.8151945581246,"378","2642474",,BBB035202,,ŻN-10,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0035745862797,49.8237971483262,"383","2426146",,BBB007336,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.003615435786,49.8235063552216,"384","2426147","26",BBB007337,,E 12/10,,Rozgałęźno-odporowo-narożno-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0106240664544,49.8192543049519,"385","2669236",,BBB040666,,E,,Odporowo-narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0113753417454,49.8183332091534,"386","2669242",,BBB040672,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0116279256505,49.8180289296768,"387","2669243",,BBB040673,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0092542704473,49.8180082810717,"388","2669269",,BBB040683,,ŻN-9,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0094839256261,49.8177522484148,"389","2669270",,BBB040684,,ŻN-10,,Rozgałęźno-narożno-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0096890660522,49.8174335141857,"390","2669271",,BBB040685,,ŻN-10,,Odporowo-narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0098815444996,49.8172924033645,"391","2669281",,BBB040695,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0100799893622,49.8171482370005,"392","2669282",,BBB040696,,ŻN-10,,Rozgałęźno-krańcowo-przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0150234369076,49.8191496885382,"393","2669159",,BBB040621,,ALA,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0145062435296,49.8189711467395,"394","2669160",,BBB040622,,ALA,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9998174471025,49.8227212918393,"395","2426180","34",BBB007354,,E,,Rozgałęźno-odporowo-narożno-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0000782198149,49.822063334621,"396","2426177",,BBB007351,,Drewniany,,Rozgałęźno-przelotowo-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0166323016476,49.8153931104223,"397","2642475",,BBB035203,,ŻN-10,,Odporowo-narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0002603526186,49.8183916923795,"398","2554149",,BBB020978,,E 10.5/10,,Odporowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0023619396617,49.8175429213476,"399","2554172",11/III,BBB021001,,ŻN-10,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0015189697347,49.8230231519345,"400","2426154","30",BBB007344,,DANA,,Rozgałęźno-odporowo-narożno-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0085479079224,49.8224493328528,"401","2361724",,BBB284153,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0143246857822,49.8139586847496,"402","2425390",,BBB006846,,ŻN-10,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0126485713702,49.8150993515638,"403","2425647",,BBB006881,,ALA-12,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0040711480057,49.8236250182888,"404","2426145","25",BBB007335,,E 10.5/6,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0062647376731,49.8203918270815,"405","2816865",,BBB053477,,Drewniany,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0005333886303,49.8249942811587,"406","2426190",,BBB007364,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.018214067434,49.8160028773755,"407","2686169",,BBB042024,,ŻN-10,,Odporowo-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9992322147782,49.8244968490057,"408","2426202",,BBB007376,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0002609814331,49.8228386002885,"409","2426181","33",BBB007355,,DANA,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9994186775112,49.8235657923409,"410","2426157",,BBB007347,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0026108157429,49.8250967267641,"411","2426186",,BBB007360,,ŻN-10,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0077557022249,49.8214385482063,"412","2361764","3",BBB284187,,ŻN-10,,Rozgałęźno-odporowo-narożno-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0032580791525,49.8259161545071,"413","2345662",,BBB279745,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0005313247487,49.8243349412895,"419","2426197",,BBB007371,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9983640419334,49.8177184102159,"421","2462678",,BBB011459,,"E 10,5/10c",,Narożny,,,./0.png
18.9980282276589,49.8176326807858,"422","2462679",,BBB011460,,E 10.5/6,,Narożny,,,./0.png
18.9980030767381,49.8174517244239,"423","2462689",,BBB011470,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,,,./0.png
18.9979247236858,49.8179069544725,"424","2462690",,BBB011471,,ŻN-10,,Odporowy,,,./0.png
18.9978515137114,49.8181933847046,"425","2462691",,BBB011472,,ŻN-10,,Przelotowy,,,./0.png
18.9977575211048,49.8185194042342,"426","2462692",,BBB011473,,ŻN-10,,Przelotowy,,,./0.png
18.9973630638403,49.8192749875971,"427","2462696",,BBB011477,,ŻN-10,,Przelotowy,,,./0.png
18.9975554030307,49.8189060230339,"428","2462695",,BBB011476,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,,,./0.png
19.0001963397678,49.8216777872216,"429","2554194",2/II,BBB021023,,ŻN,,Narożny,,,./0.png
19.0006886632503,49.8240758192623,"431","2426196",,BBB007370,,ŻN-10,,Przelotowy,,,./0.png
19.0091079238193,49.8242975395448,"432","2340210",,BBB277844,,ŻN-10,,Narożny,,,./0.png
19.0057171790884,49.8209759844311,"433","2361703",,BBB284124,,ŻN-10,,Krańcowy,,,./0.png
19.0051416798364,49.8208628805948,"434","2361704",,BBB284126,,ŻN-10,,Narożny,,,./0.png
19.0062355739388,49.8221939275489,"436","2361700",,BBB284121,,ŻN-10,,Krańcowy,,,./0.png
19.0055027823925,49.8198677435323,"437","2814911",,BBB053475,,"E 10,5/10c",,Krańcowy,,,./0.png
19.0029103761863,49.8177527716457,"438","2554171",12/III,BBB021000,,ŻN-10,,Przelotowy,,,./0.png
19.0033304447071,49.8182653380293,"439","2554169",,BBB020998,,E 10.5/4.3,,Narożny,,,./0.png
19.0034437646954,49.8179833315559,"440","2554170",13/III,BBB020999,,ŻN-10,,Krańcowy,,,./0.png
19.0009584964973,49.8160610415621,"441","2553855",,BBB020972,,E 10.5/10,,Odporowo-narożny,,,./0.png
19.0142073354257,49.8215986630526,"442","2669172",,BBB040634,,ŻN-10,,Przelotowy,,,./0.png
19.0141395225529,49.8218464012437,"443","2669171",,BBB040633,,ŻN-10,,Krańcowy,,,./0.png
19.0143741651912,49.8212456920017,"444","2669174",,BBB040636,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,,,./0.png
19.0131021931963,49.8182873031487,"445","2669285",,BBB040699,,E 10.5/10,,Krańcowy,,,./0.png
19.0155983864022,49.8185904233423,"446","2686072",,BBB041975,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,,,./0.png
19.0153959053774,49.8188227798085,"447","2686073",,BBB041976,,ŻN-10,,Przelotowy,,,./0.png
19.0152385747605,49.8190511707072,"448","2686074",,BBB041977,,ŻN-10,,Przelotowy,,,./0.png
19.0144017510978,49.8177793888553,"449","2395366",,BBB291312,,ALA-12,,Przelotowy,,,./0.png
19.0132688258752,49.8180574580873,"450","2669286",,BBB040700,,ALA-10,,Przelotowy,,,./0.png
19.0150162851313,49.817932324583,"451","2395367",,BBB291313,,ALA-12,,Przelotowy,,,./0.png
19.0158863847822,49.8182258587612,"452","2395369",,BBB291315,,ALA-12,,Odporowo-narożny,,,./0.png
19.0154416580814,49.818063329462,"453","2395368",,BBB291314,,ALA-12,,Przelotowy,,,./0.png
19.0140440117983,49.8176806169821,"454","2395365",,BBB291311,,E 10.5/10,,Odporowy,,,./0.png
19.0158011363555,49.8183564006929,"455","2686069",,BBB041972,,ŻN-10,,Przelotowy,,,./0.png
19.0134379125364,49.8178347306975,"456","2669287",,BBB040701,,E 10.5/2.5,,Przelotowy,,,./0.png
19.0136476995104,49.817558704144,"457","2395370",,BBB291316,,E,,Przelotowy,,,./0.png
19.014049186016,49.8147631168473,"458","2425636",,BBB006860,,ŻN,,Odporowo-narożny,,,./0.png
19.0143890933051,49.8148720615039,"459","2425637",,BBB006862,,ŻN,,Przelotowy,,,./0.png
19.0148485056714,49.8150187757831,"460","2425638",,BBB006864,,ŻN-9,,Narożny,,,./0.png
19.0150378102336,49.8148234283265,"461","2425639",,BBB006866,,ŻN-9,,Krańcowo-krańcowy,,,./0.png
19.0149237340729,49.8146790590524,"462","2425640",,BBB006868,,ŻN,,Krańcowy,,,./0.png
19.0101834247082,49.817338597173,"463","2669278",,BBB040692,,ALA,,Narożny,,,./0.png
19.0183519940885,49.816557350745,"464","2686146",,BBB042001,,Drewniany,,Przelotowy,,,./0.png
19.0179119335465,49.8184300829143,"465","2686079",,BBB041982,,ŻN-10,,Przelotowy,,,./0.png
19.0181928271871,49.8181289374324,"466","2686080",,BBB041983,,ŻN-10,,Przelotowy,,,./0.png
19.0190242542152,49.8173099069998,"467","2686179",,BBB042034,,ŻN,,Przelotowy,,,./0.png
19.0186986537727,49.8176110051519,"472","2686099",,BBB041986,,ŻN,,Rozgałęźno-przelotowo-krańcowy,,,./0.png
19.01883417907,49.8167760072994,"473","2686147",,BBB042002,,Drewniany,,Przelotowy,,,./0.png
19.0193422387157,49.8170023559331,"474","2686148",,BBB042003,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,,,./0.png
19.018434623904,49.8178775638218,"477","2686098",,BBB041985,,E 10.5/12,,Przelotowy,,,./0.png
19.0169878733263,49.8151808264578,"478","2642476",,BBB035204,,Drewniany,,Odporowo-narożny,,,./0.png
